age,weight,gender,edu_level,study_hours,sleep_hours,overwhelmed_freq,motivation_level,mental_exhaustion,concentration_diff,exam_anxiety,schedule_balance,procrastination,symptom_score,burnout_risk
30,98.7,1,2,4.9,8.7,4,2,3,3,3,2,3,5,Medium
20,90.5,0,2,7.5,7.2,4,1,4,3,2,3,4,5,Medium
29,51.6,0,4,5.4,7.9,3,2,2,2,5,3,3,3,Medium
23,95.8,1,2,6.9,8.2,2,3,1,1,2,3,4,2,Medium
15,49.8,1,3,9.4,3.8,2,3,3,3,4,5,3,3,Medium
23,89.7,1,2,5.7,5.7,4,5,3,5,2,1,3,4,Medium
23,100.5,0,1,8.8,7.3,2,2,2,5,5,1,3,3,Medium
30,60.8,0,3,5.9,8.4,2,3,2,3,5,1,5,3,Medium
27,108.1,1,1,14.0,7.3,2,4,3,4,2,1,4,5,Medium
23,47.3,1,3,3.2,10.0,1,2,2,2,3,2,2,3,Medium
19,108.3,0,1,4.6,7.8,2,4,2,3,2,3,3,2,Low
27,79.5,1,3,2.8,8.4,5,1,2,2,3,4,2,5,Medium
29,61.3,1,1,8.4,3.5,2,5,1,3,4,2,5,3,Medium
23,55.0,1,2,3.1,6.6,1,4,1,3,4,3,3,2,Medium
25,116.5,2,2,7.0,4.5,3,2,5,3,2,4,5,5,Medium
18,50.4,0,2,5.0,6.1,4,4,3,4,2,2,5,4,Medium
16,59.9,1,2,7.0,9.4,1,4,5,5,4,3,4,5,Medium
27,71.1,0,2,2.7,5.8,4,1,3,3,5,4,4,4,Medium
20,91.5,1,2,9.7,4.6,2,2,3,5,2,2,3,4,Medium
28,85.9,1,2,10.6,9.0,3,5,4,2,4,1,5,5,Medium
18,54.4,2,2,2.7,6.3,3,3,4,3,2,5,2,6,Medium
20,66.7,1,2,5.4,5.7,3,3,2,1,3,3,3,2,Medium
17,62.9,2,1,4.5,8.0,3,3,3,3,2,1,3,5,Medium
20,61.0,1,4,8.8,7.2,4,4,4,4,3,1,5,4,Medium
16,75.8,1,2,8.5,3.3,3,4,1,4,5,2,5,3,Medium
16,97.8,1,1,4.5,3.0,3,3,5,2,3,4,3,6,Medium
27,61.3,1,2,3.7,9.4,4,1,5,4,3,4,3,6,Medium
23,72.5,0,3,8.7,7.4,4,4,1,4,3,4,2,3,Low
21,74.3,0,1,5.0,5.2,2,4,2,4,3,2,3,3,Medium
17,118.2,0,2,8.9,4.9,3,1,4,3,2,3,5,4,Medium
27,116.6,1,2,5.1,4.2,2,1,4,2,3,2,1,4,Medium
25,105.0,1,1,4.8,7.0,2,4,5,2,3,2,4,4,Medium
15,63.1,1,3,2.9,5.1,4,3,3,2,3,1,4,5,Medium
22,50.1,2,2,7.6,6.8,4,1,5,3,3,2,4,6,Medium
28,68.8,1,2,6.8,4.0,4,2,3,2,3,2,3,5,Medium
20,65.0,0,3,4.8,5.4,4,3,3,4,2,3,5,4,Medium
21,82.9,0,2,13.2,4.0,2,4,4,3,3,3,3,5,High
23,103.3,0,3,6.1,6.9,5,2,4,3,3,5,3,5,Medium
19,109.4,0,2,10.5,5.7,3,3,4,1,1,2,1,4,Medium
29,108.4,1,3,5.0,4.5,4,2,5,3,4,3,4,5,Medium
15,72.0,1,3,8.3,4.1,3,4,4,2,1,2,4,5,Medium
26,96.5,1,1,3.7,7.7,4,3,2,5,1,4,3,5,Medium
24,68.5,1,3,6.1,7.2,4,2,2,1,4,1,2,5,Medium
21,49.6,1,2,6.9,6.9,4,2,5,3,2,2,3,6,Medium
29,97.6,0,1,7.7,6.1,1,1,4,3,1,3,4,5,Medium
19,45.7,1,2,2.6,5.5,1,5,2,2,5,3,2,3,Medium
17,75.7,0,1,9.3,3.1,4,3,1,5,2,3,1,3,Medium
26,69.7,0,3,5.7,7.3,4,2,3,5,5,4,1,4,Medium
27,97.0,0,2,5.4,5.9,2,3,4,2,2,1,2,5,Medium
23,102.5,1,4,3.4,6.7,4,2,3,2,1,1,2,5,Medium
15,67.8,0,1,4.5,3.0,2,3,1,5,3,3,3,2,Medium
15,105.9,0,2,3.9,8.0,5,3,2,5,2,4,4,4,Medium
30,67.0,1,1,7.7,6.8,5,3,5,3,4,3,3,6,Medium
15,78.5,1,2,10.1,6.9,4,1,4,4,4,5,4,6,Medium
17,99.5,0,3,10.4,4.9,3,4,5,1,4,2,4,5,High
26,97.0,0,3,3.5,6.8,3,2,5,5,3,3,4,6,Medium
20,119.1,1,3,5.4,6.9,2,2,3,3,5,3,4,3,Medium
24,61.9,0,3,4.7,7.5,3,2,3,4,2,3,2,5,Medium
25,94.7,1,1,4.5,7.2,2,2,3,2,3,3,2,4,Medium
17,90.7,1,2,3.9,8.3,2,3,4,2,3,2,3,3,Medium
22,113.6,0,2,6.0,3.4,2,4,5,4,5,3,5,4,Medium
28,56.7,0,2,8.1,7.3,4,2,5,5,5,3,5,6,Medium
28,101.4,0,1,3.5,4.5,3,1,4,2,3,3,4,5,Medium
24,87.6,0,2,5.6,4.1,4,2,4,2,3,4,4,5,Medium
16,65.6,0,2,11.1,6.4,4,2,5,3,5,5,5,5,Medium
28,80.6,1,2,3.7,6.4,4,1,3,5,2,1,5,4,Medium
23,70.0,0,3,4.1,8.8,5,2,5,2,1,4,2,6,Medium
17,88.4,1,2,5.2,9.2,4,2,4,3,2,3,5,6,Medium
19,111.7,1,1,3.7,5.0,2,3,4,4,3,2,5,5,Medium
24,87.7,0,1,4.2,7.1,4,1,3,4,5,2,2,4,Medium
22,92.4,0,3,4.0,7.5,3,4,2,3,4,4,2,3,Medium
30,83.9,0,4,4.9,7.7,2,5,4,4,3,3,5,4,Low
16,48.8,0,2,4.4,7.2,2,5,4,4,4,3,5,4,Medium
20,62.5,1,2,13.0,8.3,4,2,3,3,2,2,3,3,Medium
26,81.9,0,4,3.1,3.7,4,4,3,4,5,2,4,5,Medium
19,68.3,1,2,3.1,4.6,2,4,2,4,5,2,4,3,Medium
27,58.6,0,3,4.5,7.4,4,3,2,2,3,2,5,3,Medium
24,82.8,1,3,5.3,5.5,4,3,3,5,3,3,5,5,Medium
23,69.2,1,2,5.0,8.0,5,4,2,3,4,3,4,5,Medium
26,64.4,1,2,8.3,7.9,5,4,3,5,3,2,4,6,Medium
19,79.8,0,1,9.7,6.9,3,2,4,3,1,4,3,5,Medium
16,55.0,0,2,2.7,3.0,5,4,5,3,5,2,2,5,Medium
30,114.6,1,3,4.7,6.2,2,5,5,3,5,4,2,6,Medium
19,110.1,0,3,9.2,6.6,5,4,3,4,4,2,3,5,Medium
29,98.1,0,3,3.2,6.0,2,5,5,5,3,5,4,5,Medium
26,53.0,1,2,11.3,3.0,3,1,4,4,3,3,2,5,High
18,103.2,1,1,6.9,3.8,3,4,3,3,1,4,5,4,Medium
29,105.6,1,1,7.5,7.8,3,3,4,4,2,2,3,5,Medium
25,102.6,1,2,8.4,5.6,5,4,5,4,5,3,2,6,Medium
30,53.5,1,2,6.7,3.5,3,2,3,5,4,1,3,4,Medium
21,93.3,1,2,6.1,5.1,4,2,3,3,1,2,1,5,Medium
20,107.6,1,1,3.6,7.1,3,4,3,4,2,2,4,5,Medium
28,88.3,1,4,2.2,4.6,4,2,3,4,1,5,2,4,Medium
16,93.5,1,2,3.2,8.2,3,3,5,1,2,4,1,6,Medium
26,79.4,0,3,4.1,5.7,4,3,2,2,3,1,4,3,Medium
25,84.7,0,2,6.8,9.5,4,3,3,2,5,2,4,5,Medium
25,47.6,1,1,7.1,7.5,2,4,4,1,4,3,5,5,Medium
27,92.9,1,3,9.3,6.0,5,2,4,3,3,4,4,6,Medium
19,51.1,0,3,11.3,6.1,4,2,3,1,3,3,4,4,Medium
21,77.6,1,2,5.6,5.7,3,3,5,2,2,1,4,6,Medium
25,66.9,0,2,7.8,4.4,2,1,3,3,5,1,1,4,Medium
21,85.9,1,1,4.7,5.5,3,4,3,5,5,4,4,5,Medium
30,55.0,1,2,10.9,6.5,2,2,1,1,2,3,3,2,Medium
29,96.9,2,4,5.2,3.4,5,4,3,2,1,3,3,6,Medium
19,104.6,0,1,7.9,3.0,4,2,2,2,3,4,2,5,Medium
26,57.3,1,2,6.4,7.3,3,4,2,3,3,2,4,3,Medium
29,52.8,0,4,9.8,5.5,5,1,1,1,4,4,2,3,Medium
23,55.9,0,2,3.2,6.3,2,5,2,2,1,5,4,3,Medium
18,110.8,0,2,6.8,6.9,2,4,3,2,2,3,4,3,Medium
25,84.6,1,2,2.9,6.9,3,2,3,3,3,2,5,4,Medium
17,80.0,1,2,7.9,9.2,3,2,3,4,2,2,3,5,Medium
29,53.0,0,2,10.3,7.7,4,3,3,3,4,2,5,4,Medium
18,93.7,1,2,10.1,4.1,2,1,3,3,5,1,4,4,Medium
19,110.1,1,1,9.8,7.5,3,3,3,2,3,2,3,4,Medium
27,107.1,1,3,8.6,7.9,1,2,3,3,4,3,2,3,Medium
20,92.0,1,3,7.0,7.1,2,3,4,2,3,3,4,4,Medium
17,50.6,0,2,12.3,6.6,4,2,3,5,2,4,3,5,Medium
16,53.4,2,2,5.3,4.5,4,2,3,1,2,3,3,5,Medium
28,48.7,1,1,7.3,8.1,2,5,4,2,4,4,4,5,Medium
27,64.3,0,1,3.4,6.7,3,4,4,4,2,1,3,5,Medium
18,55.2,0,3,1.5,7.2,3,1,3,3,3,2,4,3,Medium
30,64.5,0,2,4.7,7.7,5,2,5,4,2,2,5,5,Medium
19,73.9,0,2,3.3,4.7,5,4,3,5,4,2,4,4,Medium
18,115.7,1,1,11.0,7.8,3,4,3,4,4,5,3,3,Medium
28,90.8,1,1,12.6,4.6,3,1,3,2,5,1,3,5,Medium
25,107.6,1,2,5.4,7.3,2,4,4,2,4,3,4,4,Medium
27,98.3,1,3,5.8,4.8,3,3,2,3,4,4,5,3,Medium
29,53.4,0,4,4.4,4.6,5,1,1,4,4,4,2,4,Medium
26,100.2,1,3,5.3,7.4,5,2,4,4,3,2,4,6,Medium
17,65.6,0,4,4.8,4.5,4,3,4,2,3,2,5,4,Medium
22,92.9,2,4,10.4,8.4,4,3,2,2,4,4,4,3,Medium
30,70.6,0,2,11.9,7.3,2,1,5,3,2,2,3,4,Medium
24,119.8,2,1,11.5,4.0,3,2,1,3,5,2,1,3,Medium
18,64.8,0,3,1.0,7.1,3,2,3,5,4,4,5,3,Medium
28,65.9,0,1,14.0,7.5,3,2,5,3,5,3,3,6,Medium
16,114.8,0,2,6.3,7.3,5,2,4,3,2,2,2,5,Medium
16,46.8,1,1,8.6,4.7,4,3,3,4,2,3,4,4,Medium
15,97.3,1,2,6.8,4.2,4,3,4,5,4,3,5,6,Medium
27,99.4,0,2,12.1,3.6,2,5,5,3,3,3,4,4,High
18,107.7,1,1,6.8,7.6,2,4,2,5,3,3,3,3,Low
24,118.1,1,2,10.8,5.6,2,4,5,5,2,1,4,4,Medium
23,118.2,1,3,5.8,5.4,4,2,3,3,3,3,4,4,Medium
28,49.9,1,2,6.8,8.5,1,2,4,2,3,2,3,3,Medium
25,106.6,0,3,7.0,7.5,3,4,3,5,2,2,4,5,Medium
21,93.5,0,1,3.2,7.4,5,3,5,4,3,2,3,6,Medium
29,93.6,1,1,7.0,6.6,4,4,3,3,4,2,2,5,Medium
26,54.6,1,2,6.8,6.0,3,2,2,4,4,2,4,4,Medium
24,93.8,2,2,5.9,7.8,2,4,4,2,3,3,3,4,Low
21,118.7,1,2,9.7,5.2,4,3,5,4,2,2,3,6,Medium
27,113.4,0,3,3.7,4.2,4,2,5,1,3,3,3,5,Medium
29,77.9,1,3,14.0,7.9,3,2,4,4,3,4,3,4,Medium
21,48.0,0,4,5.3,7.4,3,3,4,2,1,4,3,4,Medium
29,72.2,2,2,10.1,7.7,3,4,3,1,3,4,3,5,Low
22,107.0,1,1,8.0,5.6,3,2,4,1,2,2,3,5,Medium
15,97.6,1,2,5.2,8.0,4,3,4,2,3,2,4,5,Medium
24,79.5,1,1,1.4,5.0,5,3,1,4,2,3,5,5,Medium
27,49.1,0,2,3.1,7.3,2,4,2,1,3,2,4,3,Medium
24,77.0,0,1,8.5,8.3,2,4,4,2,3,1,3,4,Medium
22,80.2,1,2,10.8,5.6,5,5,4,2,4,2,3,6,Medium
18,114.6,1,1,9.9,6.6,3,2,3,4,3,5,1,3,Medium
18,93.1,0,1,3.2,5.5,2,5,4,4,5,2,3,4,Medium
18,68.4,1,2,7.6,6.2,4,3,5,3,2,2,2,6,Medium
20,84.4,1,2,2.6,9.1,4,2,4,4,4,2,4,5,Medium
21,50.0,0,3,10.3,4.7,5,2,1,4,3,3,5,3,Medium
20,117.9,0,2,7.6,9.1,3,3,5,2,2,3,3,5,Medium
15,72.0,1,1,7.6,6.1,5,4,1,4,3,4,2,3,Medium
26,80.8,1,2,8.6,6.8,2,2,5,1,1,5,3,5,Medium
22,71.6,1,1,2.6,8.2,5,2,2,4,3,4,3,5,Medium
27,96.2,1,3,7.5,3.0,4,2,5,2,3,4,5,5,Medium
24,94.7,0,3,5.0,5.0,5,2,3,3,2,5,1,5,Medium
29,98.6,1,1,5.2,3.1,5,1,4,4,2,3,2,6,Medium
25,65.1,0,2,5.3,3.0,3,1,1,3,4,2,4,2,Medium
27,68.7,0,4,4.6,6.3,2,2,4,3,3,2,2,5,Medium
21,54.4,1,2,7.6,5.7,3,3,4,3,3,4,4,5,Medium
20,94.2,1,3,10.7,3.1,1,4,4,4,3,1,3,3,High
20,48.0,0,2,10.8,3.9,2,1,5,5,3,1,5,5,High
19,89.8,0,1,7.5,3.6,4,1,4,4,3,2,3,6,Medium
20,110.2,1,3,4.7,8.5,3,2,3,2,5,4,3,3,Medium
26,111.8,1,2,3.6,7.5,3,3,2,3,5,3,4,3,Medium
23,78.7,1,2,7.1,4.5,2,4,3,2,5,3,4,3,Medium
24,79.4,1,2,6.7,6.6,1,4,5,2,3,4,2,4,Medium
23,50.8,1,2,3.7,8.1,4,2,2,1,3,3,3,3,Medium
29,95.3,1,3,2.2,7.7,4,3,1,2,5,3,2,4,Medium
24,106.6,0,2,6.7,7.7,2,2,2,1,2,3,2,3,Medium
22,63.3,0,2,4.6,4.0,3,3,4,3,5,4,1,5,Medium
24,76.6,0,3,2.9,5.3,5,3,3,2,4,4,5,4,Medium
23,107.9,1,2,2.7,7.9,5,5,4,2,3,2,3,5,Medium
27,110.8,1,2,11.4,5.3,2,3,1,1,4,4,4,3,Medium
24,63.2,1,3,11.8,8.8,3,2,1,3,4,2,2,2,Medium
22,86.3,0,4,7.5,7.6,5,2,4,1,3,3,4,6,Medium
22,59.4,0,2,3.5,8.8,3,3,5,4,4,3,4,6,Medium
30,52.6,0,2,6.3,6.5,3,1,1,3,5,2,5,3,Medium
15,113.3,0,3,11.2,7.8,5,3,4,3,3,3,3,5,Medium
24,106.5,1,3,6.7,3.2,4,3,5,5,3,3,5,6,Medium
25,102.0,1,3,3.7,3.9,4,3,3,3,3,1,3,5,Medium
19,48.7,2,2,10.8,7.6,3,4,4,3,2,3,4,4,Low
18,108.3,1,2,7.1,8.6,4,3,4,4,1,5,4,4,Medium
16,77.9,1,2,14.0,6.1,5,1,3,2,3,2,2,5,Medium
22,70.7,1,3,6.5,4.1,3,1,4,2,2,4,1,5,Medium
17,86.0,0,3,9.6,3.7,3,2,5,3,5,3,3,5,Medium
18,51.9,1,1,10.7,3.4,5,4,3,1,3,4,3,5,Medium
26,101.7,1,2,4.7,7.2,5,4,3,5,4,2,3,5,Medium
21,88.7,1,2,6.7,6.2,5,3,2,3,2,3,5,4,Medium
24,59.0,0,4,3.9,7.5,3,5,4,3,5,5,5,4,Medium
23,59.1,0,2,6.3,3.0,3,5,3,5,3,2,4,5,Medium
16,58.8,0,2,8.6,5.8,2,4,5,2,2,3,4,5,Medium
17,49.3,2,1,8.7,4.5,3,4,5,5,4,3,3,6,Medium
18,89.1,0,2,5.1,8.6,2,3,4,4,4,1,4,5,Medium
24,108.0,1,1,2.8,6.7,3,3,5,4,5,3,4,5,Medium
15,46.3,1,3,5.4,8.1,4,1,3,3,3,1,4,5,Medium
21,48.7,0,3,3.9,4.9,4,2,2,3,3,3,4,5,Medium
16,88.0,1,2,6.0,6.9,1,3,4,3,1,3,4,4,Medium
19,106.5,1,2,6.9,3.7,5,3,3,4,4,1,3,4,Medium
29,69.5,1,3,3.9,7.9,2,3,5,3,3,1,4,6,Medium
15,71.2,1,2,4.4,7.6,2,3,1,2,3,3,3,3,Medium
17,89.7,0,1,10.2,6.0,2,1,4,2,3,5,5,4,Medium
26,65.6,0,4,11.5,7.3,3,4,4,3,3,5,3,5,Low
16,47.0,1,3,4.0,5.0,2,3,2,3,4,3,5,3,Medium
15,100.1,1,3,3.7,6.9,2,3,2,5,2,3,5,2,Medium
21,91.9,2,1,10.1,4.8,1,4,3,4,4,3,2,4,Medium
19,88.6,1,1,10.3,4.8,3,2,1,4,1,2,5,4,Medium
15,100.6,1,1,5.6,7.6,4,3,5,3,1,2,3,5,Medium
20,95.6,1,1,3.8,3.5,5,3,5,2,5,4,4,6,Medium
30,60.4,1,3,2.5,8.3,4,2,3,4,2,2,5,4,Medium
19,71.4,1,1,4.8,8.0,3,1,3,1,3,4,3,3,Medium
29,54.5,0,3,8.7,8.0,2,2,2,3,3,1,3,4,Medium
17,54.7,1,2,5.1,7.6,3,3,2,2,4,2,4,3,Medium
26,95.7,0,2,6.3,5.7,4,3,3,2,3,4,3,4,Medium
21,109.4,1,4,9.4,5.7,3,3,5,2,4,2,1,6,Medium
30,117.2,0,1,5.3,6.5,3,2,5,3,1,3,5,4,Medium
25,92.1,1,2,5.6,7.4,5,1,3,3,4,3,4,5,Medium
24,58.8,1,2,5.2,6.7,3,3,2,4,3,4,3,4,Medium
23,52.9,0,1,7.7,5.1,1,3,2,3,1,3,4,2,Medium
28,106.0,1,2,5.3,5.1,4,4,4,3,3,3,5,4,Medium
27,88.4,0,2,2.4,4.8,4,2,4,1,1,4,5,4,Medium
27,91.4,1,2,9.8,4.3,1,1,4,1,1,3,2,5,Medium
23,103.6,0,3,1.6,7.7,4,1,3,3,3,4,4,4,Medium
28,97.7,0,2,10.4,5.3,2,2,5,4,5,5,5,5,Medium
23,107.6,0,1,12.9,3.6,4,3,4,3,4,3,5,4,High
16,49.2,1,2,4.2,5.8,5,3,4,4,5,2,2,6,Medium
30,101.1,0,1,9.1,5.9,3,2,4,1,3,4,3,5,Medium
17,108.8,1,2,6.5,6.3,5,1,3,3,5,3,2,5,Medium
21,66.5,0,2,4.8,3.1,2,1,3,2,5,3,4,4,Medium
19,93.0,0,1,6.5,7.2,1,3,4,2,2,3,2,4,Medium
16,68.6,0,3,7.4,6.9,5,3,4,2,3,2,5,5,Medium
17,116.8,0,4,2.4,3.1,4,2,4,3,2,2,5,6,Medium
24,47.5,1,3,8.5,4.8,4,1,2,4,3,1,3,3,Medium
20,88.5,1,2,3.5,4.2,5,2,4,3,5,3,2,5,Medium
27,57.5,1,2,9.6,4.5,3,3,3,3,2,3,3,3,Medium
21,98.4,0,4,7.6,6.6,4,3,2,4,2,3,4,3,Medium
23,58.2,0,2,8.9,6.2,4,3,4,5,2,2,5,5,Medium
15,62.7,1,3,7.6,7.5,2,5,4,3,3,3,3,4,Low
25,82.1,2,1,9.4,6.0,5,2,5,3,5,2,1,5,Medium
21,113.6,0,1,4.2,8.8,5,4,4,2,5,1,4,6,Medium
22,60.9,1,3,9.7,4.2,2,3,3,3,1,3,1,4,Medium
26,55.8,0,3,8.7,3.1,4,3,3,4,3,3,1,4,Medium
28,101.9,0,3,3.2,7.0,3,4,2,5,2,3,5,3,Medium
17,82.5,1,4,5.0,7.3,5,2,5,3,4,2,2,6,Medium
18,113.4,0,1,6.7,4.0,2,3,4,4,2,4,4,5,Medium
24,56.0,1,1,10.2,4.9,5,1,4,4,2,1,4,5,High
20,93.4,0,4,6.1,7.4,3,4,2,2,3,2,3,4,Medium
24,62.5,1,1,6.2,4.0,4,3,4,1,2,4,4,4,Medium
30,56.8,0,2,12.0,7.6,5,4,2,4,4,4,3,5,Medium
21,96.3,2,2,6.1,7.9,3,3,3,4,3,2,4,4,Medium
27,89.5,0,1,10.3,7.6,3,4,4,4,4,5,3,4,Medium
28,101.6,1,2,2.0,7.8,3,2,3,3,2,3,3,3,Medium
18,68.2,1,2,10.4,4.9,2,4,2,5,4,3,3,4,Medium
22,78.6,2,3,9.1,7.6,4,2,3,3,2,4,2,4,Medium
19,75.4,1,3,3.3,5.2,3,3,5,2,4,5,5,5,Medium
15,118.8,1,2,3.3,7.0,3,4,4,1,3,3,3,4,Medium
18,66.9,0,2,6.9,4.6,3,5,4,3,4,4,2,5,Medium
17,67.1,0,2,8.1,3.0,4,4,4,3,1,2,3,5,Medium
23,71.6,0,1,4.5,4.5,2,4,3,3,2,5,3,3,Medium
22,87.3,0,2,2.7,6.7,3,2,5,5,5,3,3,5,Medium
15,63.9,2,1,10.7,6.0,4,3,1,3,3,3,4,3,Medium
25,113.6,0,1,4.0,9.1,4,3,4,2,1,2,3,5,Medium
20,64.9,1,2,5.4,6.2,2,5,4,1,2,3,3,5,Medium
23,112.2,1,2,9.2,8.4,3,3,3,3,4,2,4,3,Medium
21,52.8,1,1,2.5,3.6,4,4,3,4,2,3,4,5,Medium
18,94.2,1,2,6.7,6.7,4,1,3,5,5,3,3,3,Medium
27,113.0,0,2,1.2,6.9,2,5,2,3,5,1,5,3,Medium
15,57.7,1,1,3.7,8.1,3,2,4,5,4,2,5,5,Medium
26,117.6,0,4,5.5,9.3,2,4,5,1,4,1,5,5,Medium
16,79.0,1,1,3.0,7.8,3,2,4,3,3,1,4,5,Medium
26,115.9,1,3,13.2,3.6,4,4,4,2,5,3,3,4,High
19,95.8,2,1,1.4,5.1,4,2,4,4,4,4,2,5,Medium
26,67.6,0,3,7.6,4.3,5,4,4,1,3,2,2,4,Medium
25,59.1,0,1,3.8,5.3,3,4,2,3,1,3,3,3,Medium
30,67.8,0,3,4.3,7.6,2,2,2,2,1,4,4,4,Medium
19,52.0,0,2,5.8,4.0,4,4,4,5,4,4,3,5,Medium
22,55.8,0,3,5.8,3.7,3,4,5,3,1,4,3,5,Medium
20,52.8,1,2,6.8,6.0,3,2,2,3,2,3,5,3,Medium
22,76.7,0,1,8.1,5.9,2,2,3,1,4,2,5,3,Medium
16,104.7,1,3,5.7,7.2,3,2,5,1,2,3,2,5,Medium
17,55.6,1,1,14.0,3.9,2,1,3,2,5,4,4,3,Medium
20,54.8,1,4,5.9,3.9,4,2,5,4,3,5,4,6,Medium
26,93.3,0,1,7.9,7.1,3,4,5,4,5,5,4,6,Medium
27,59.8,0,2,9.0,5.0,3,4,3,4,4,5,5,5,Medium
24,52.3,1,3,9.1,4.0,1,1,3,1,1,3,5,4,Medium
17,57.5,0,2,3.5,5.7,5,2,3,4,4,1,4,5,Medium
20,114.3,1,1,5.8,7.4,3,2,4,2,3,3,4,5,Medium
20,106.6,0,3,10.6,4.2,3,4,2,2,3,4,3,3,Medium
16,71.6,1,3,3.1,5.4,2,2,2,2,3,1,5,2,Medium
21,94.2,1,4,5.6,7.5,1,1,1,3,4,1,3,3,Medium
26,85.3,1,2,11.6,7.7,3,3,3,4,5,2,4,4,Medium
16,95.8,0,2,3.2,7.2,3,4,5,4,2,2,3,5,Medium
20,96.2,0,2,9.5,5.8,4,2,1,4,3,1,2,4,Medium
15,92.2,1,2,4.0,8.5,3,3,3,4,5,3,5,4,Medium
17,65.0,1,3,7.1,5.9,2,2,3,5,3,4,1,4,Medium
16,47.9,0,2,8.2,4.9,1,4,3,4,3,2,1,3,Medium
21,79.2,0,2,5.8,4.3,3,2,5,3,3,1,4,6,Medium
28,111.8,0,2,5.0,4.5,2,2,2,4,5,3,3,4,Medium
18,87.7,1,3,7.5,7.5,5,3,1,5,4,1,4,4,Medium
22,107.4,0,4,4.1,4.2,3,3,3,2,5,1,3,3,Medium
20,119.4,1,2,5.4,6.3,4,4,3,2,5,4,4,5,Medium
26,57.3,1,2,5.0,8.5,3,4,1,5,3,4,3,2,Low
24,96.9,1,3,4.4,3.0,4,4,4,3,4,2,5,5,Medium
18,95.6,1,2,4.2,4.6,2,2,2,4,5,4,5,2,Medium
19,118.5,1,1,7.4,5.8,2,3,3,5,2,1,5,4,Medium
27,118.9,1,1,7.2,3.0,3,5,3,1,4,3,5,5,Medium
27,96.5,0,1,10.8,8.0,4,5,2,3,4,2,3,4,Medium
29,63.3,0,2,2.9,6.4,1,2,4,4,3,1,4,5,Medium
29,104.9,1,3,1.7,10.0,3,4,3,3,3,2,4,3,Medium
23,53.0,1,2,4.5,5.1,5,3,3,1,3,3,4,6,Medium
21,103.6,1,2,6.3,8.4,4,4,4,2,4,1,2,5,Medium
30,113.3,0,4,2.8,5.5,5,4,4,4,5,2,4,6,Medium
24,73.7,1,3,3.2,6.5,3,2,4,5,4,4,4,5,Medium
28,92.3,0,2,6.6,5.0,3,2,2,3,2,2,5,3,Medium
28,77.3,1,2,10.8,7.3,4,4,2,4,5,1,5,4,Medium
23,77.8,0,1,5.4,3.0,4,3,4,3,5,2,4,6,Medium
21,68.3,1,1,9.3,7.1,3,1,2,4,3,4,3,3,Medium
30,102.2,0,1,6.5,5.0,2,1,4,5,2,1,2,4,Medium
26,115.2,0,2,3.1,6.5,5,4,3,4,2,4,5,4,Medium
15,115.6,1,2,3.0,9.0,5,4,4,3,4,4,2,6,Medium
30,58.1,0,1,5.7,3.9,1,1,2,4,1,3,1,3,Medium
26,110.6,1,1,5.4,3.1,5,4,2,4,5,3,5,4,Medium
22,100.3,1,1,5.4,7.2,3,3,5,3,3,3,4,4,Medium
18,64.0,1,2,9.4,3.0,3,2,3,4,4,3,4,3,Medium
17,50.0,0,2,7.0,8.0,4,2,4,3,1,3,4,6,Medium
30,65.1,1,2,3.5,8.5,2,1,2,5,1,4,2,2,Medium
28,113.4,1,2,11.9,4.9,3,2,3,4,2,4,4,3,Medium
27,92.5,1,2,5.3,5.0,1,1,5,2,2,2,3,3,Medium
21,99.1,1,1,9.7,4.4,4,3,2,5,4,2,3,5,Medium
26,64.3,0,1,3.1,4.3,5,4,5,4,4,2,5,5,Medium
17,99.0,0,3,3.0,4.9,3,1,4,3,5,2,4,5,Medium
22,47.1,0,4,4.9,3.2,3,3,2,1,4,4,1,3,Medium
20,73.1,0,2,2.8,4.5,3,2,4,3,2,1,4,4,Medium
19,92.0,0,4,4.5,4.4,4,4,5,5,5,3,5,5,Medium
18,56.0,1,2,4.5,3.9,4,1,2,1,3,4,2,4,Medium
22,106.7,1,1,13.7,3.7,4,4,3,1,3,2,2,4,Medium
22,62.6,0,4,9.7,3.0,3,1,4,4,3,4,5,5,Medium
26,93.9,2,1,7.4,6.8,4,3,4,3,5,4,3,5,Medium
15,75.4,1,2,13.1,4.3,1,2,3,4,4,2,1,4,Medium
23,89.7,1,2,3.9,7.0,4,2,4,2,4,4,5,5,Medium
28,53.1,1,2,4.0,7.6,2,1,4,1,5,2,3,5,Medium
19,46.3,1,2,4.9,3.9,3,5,4,2,4,1,4,5,Medium
18,113.2,0,2,9.0,8.7,4,1,3,5,2,2,3,4,Medium
20,65.2,0,2,5.0,8.6,1,1,3,2,4,4,5,4,Medium
20,106.5,0,2,5.6,7.4,5,5,5,2,5,2,2,5,Medium
16,120.0,1,2,9.6,6.1,3,3,4,1,1,3,4,4,Medium
22,60.9,0,4,3.9,6.1,5,1,5,1,3,1,5,6,Medium
21,64.9,1,3,6.6,4.4,2,3,3,4,2,4,2,4,Medium
30,94.7,0,2,4.5,4.5,1,3,4,3,3,4,3,4,Medium
15,117.4,1,1,5.4,5.6,3,1,4,4,5,2,5,5,Medium
19,113.7,0,3,3.3,6.3,4,2,5,2,5,1,5,5,Medium
30,82.7,0,1,10.8,5.8,4,3,5,1,3,2,3,5,Medium
